Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,RequestTime_Hour,TimeOfDay,TravelTimeInMinutes
513,Airport,249.0,Trip Completed,2016-11-07 09:39:00,2016-11-07 10:55:00,9,Morning,76.0
727,Airport,249.0,Trip Completed,2016-11-07 15:07:00,2016-11-07 16:25:00,15,AfternNoon,78.0
1094,Airport,249.0,Trip Completed,2016-11-07 20:12:00,2016-11-07 21:18:00,20,Night,66.0
1508,Airport,249.0,Trip Completed,2016-12-07 05:48:00,2016-12-07 06:33:00,5,Morning,45.0
2987,Airport,249.0,Trip Completed,2016-07-13 07:03:54,2016-07-13 07:44:09,7,Morning,40.0
3485,City,249.0,Trip Completed,2016-07-13 17:28:59,2016-07-13 18:13:34,17,Evening,45.0
4971,City,249.0,Trip Completed,2016-07-14 18:41:20,2016-07-14 19:38:27,18,Evening,57.0
6617,City,249.0,Trip Completed,2016-07-15 21:52:03,2016-07-15 22:41:24,21,Night,49.0
1735,City,250.0,Trip Completed,2016-12-07 08:28:00,2016-12-07 09:33:00,8,Morning,65.0
3311,City,250.0,Trip Completed,2016-07-13 11:54:15,2016-07-13 13:04:40,11,Morning,70.0
3455,City,250.0,Trip Completed,2016-07-13 16:56:31,2016-07-13 17:55:53,16,Evening,59.0
4009,Airport,250.0,Trip Completed,2016-07-13 23:50:07,2016-07-14 00:23:01,23,Night,33.0
5444,City,250.0,Trip Completed,2016-07-15 03:05:44,2016-07-15 03:48:26,3,Early Morning,43.0
5700,Airport,250.0,Trip Completed,2016-07-15 07:35:57,2016-07-15 08:08:29,7,Morning,33.0
5897,City,250.0,Trip Completed,2016-07-15 09:53:16,2016-07-15 10:52:06,9,Morning,59.0
6573,City,250.0,Trip Completed,2016-07-15 21:14:11,2016-07-15 22:00:53,21,Night,47.0
515,Airport,251.0,Trip Completed,2016-11-07 09:45:00,2016-11-07 10:56:00,9,Morning,71.0
697,City,251.0,Trip Completed,2016-11-07 13:56:00,2016-11-07 14:54:00,13,AfternNoon,58.0
2591,City,251.0,Trip Completed,2016-12-07 21:49:00,2016-12-07 22:57:00,21,Night,68.0
3009,Airport,251.0,Trip Completed,2016-07-13 07:21:23,2016-07-13 08:21:15,7,Morning,60.0
3281,City,251.0,Trip Completed,2016-07-13 10:45:15,2016-07-13 11:17:10,10,Morning,32.0
3323,Airport,251.0,Trip Completed,2016-07-13 12:29:10,2016-07-13 13:31:43,12,AfternNoon,63.0
3872,City,251.0,Trip Completed,2016-07-13 21:51:23,2016-07-13 22:54:49,21,Night,63.0
4288,City,251.0,Trip Completed,2016-07-14 06:35:37,2016-07-14 07:14:24,6,Morning,39.0
5145,City,251.0,Trip Completed,2016-07-14 20:19:57,2016-07-14 21:24:08,20,Night,64.0
5586,City,251.0,Trip Completed,2016-07-15 05:56:46,2016-07-15 06:33:06,5,Morning,36.0
6000,Airport,251.0,Trip Completed,2016-07-15 12:04:14,2016-07-15 12:35:31,12,AfternNoon,31.0
6488,City,251.0,Trip Completed,2016-07-15 20:24:57,2016-07-15 21:27:20,20,Night,62.0
6757,Airport,251.0,Trip Completed,2016-07-15 23:59:58,2016-07-16 00:30:17,23,Night,30.0
183,City,252.0,Trip Completed,2016-11-07 05:49:00,2016-11-07 06:29:00,5,Morning,40.0
1210,Airport,252.0,Trip Completed,2016-11-07 21:24:00,2016-11-07 22:33:00,21,Night,69.0
1382,City,252.0,Trip Completed,2016-12-07 01:03:00,2016-12-07 01:38:00,1,Early Morning,35.0
1899,City,252.0,Trip Completed,2016-12-07 10:26:00,2016-12-07 11:32:00,10,Morning,66.0
3369,City,252.0,Trip Completed,2016-07-13 13:55:29,2016-07-13 14:46:54,13,AfternNoon,51.0
4498,City,252.0,Trip Completed,2016-07-14 09:08:30,2016-07-14 09:56:04,9,Morning,48.0
5947,Airport,252.0,Trip Completed,2016-07-15 10:33:30,2016-07-15 11:19:40,10,Morning,46.0
6141,Airport,252.0,Trip Completed,2016-07-15 15:53:16,2016-07-15 16:27:26,15,AfternNoon,34.0
382,City,253.0,Trip Completed,2016-11-07 08:17:00,2016-11-07 09:11:00,8,Morning,54.0
2035,City,253.0,Trip Completed,2016-12-07 14:15:00,2016-12-07 15:06:00,14,AfternNoon,51.0
2762,Airport,253.0,Trip Completed,2016-07-13 03:55:54,2016-07-13 04:42:24,3,Early Morning,46.0
2857,City,253.0,Trip Completed,2016-07-13 05:35:41,2016-07-13 06:24:51,5,Morning,49.0
3236,City,253.0,Trip Completed,2016-07-13 10:08:03,2016-07-13 11:13:38,10,Morning,66.0
5056,Airport,253.0,Trip Completed,2016-07-14 19:26:06,2016-07-14 19:55:39,19,Evening,30.0
6221,City,253.0,Trip Completed,2016-07-15 17:35:58,2016-07-15 18:14:48,17,Evening,39.0
329,Airport,254.0,Trip Completed,2016-11-07 07:42:00,2016-11-07 08:49:00,7,Morning,67.0
465,City,254.0,Trip Completed,2016-11-07 09:15:00,2016-11-07 09:55:00,9,Morning,40.0
650,City,254.0,Trip Completed,2016-11-07 12:42:00,2016-11-07 13:56:00,12,AfternNoon,74.0
900,Airport,254.0,Trip Completed,2016-11-07 18:13:00,2016-11-07 18:51:00,18,Evening,38.0
1309,City,254.0,Trip Completed,2016-11-07 22:40:00,2016-11-07 23:15:00,22,Night,35.0
2340,Airport,254.0,Trip Completed,2016-12-07 19:16:00,2016-12-07 19:48:00,19,Evening,32.0
4043,City,254.0,Trip Completed,2016-07-14 00:42:59,2016-07-14 01:51:34,0,Early Morning,69.0
4264,City,254.0,Trip Completed,2016-07-14 06:15:08,2016-07-14 06:56:01,6,Morning,41.0
4788,City,254.0,Trip Completed,2016-07-14 16:39:13,2016-07-14 17:11:23,16,Evening,32.0
6046,City,254.0,Trip Completed,2016-07-15 13:20:59,2016-07-15 14:15:15,13,AfternNoon,54.0
6182,City,254.0,Trip Completed,2016-07-15 17:06:36,2016-07-15 18:24:22,17,Evening,78.0
66,City,255.0,Trip Completed,2016-11-07 04:21:00,2016-11-07 04:54:00,4,Early Morning,33.0
688,Airport,255.0,Trip Completed,2016-11-07 13:41:00,2016-11-07 14:27:00,13,AfternNoon,46.0
1924,City,255.0,Trip Completed,2016-12-07 11:02:00,2016-12-07 11:44:00,11,Morning,42.0
2463,City,255.0,Trip Completed,2016-12-07 20:33:00,2016-12-07 21:35:00,20,Night,62.0
3679,Airport,255.0,Trip Completed,2016-07-13 19:30:32,2016-07-13 20:12:19,19,Evening,42.0
4351,Airport,255.0,Trip Completed,2016-07-14 07:24:48,2016-07-14 08:17:53,7,Morning,53.0
4699,City,255.0,Trip Completed,2016-07-14 13:10:12,2016-07-14 14:15:40,13,AfternNoon,65.0
5313,Airport,255.0,Trip Completed,2016-07-14 22:02:14,2016-07-14 22:44:00,22,Night,42.0
100,City,256.0,Trip Completed,2016-11-07 05:00:00,2016-11-07 05:47:00,5,Morning,47.0
1129,Airport,256.0,Trip Completed,2016-11-07 20:27:00,2016-11-07 21:35:00,20,Night,68.0
2560,City,256.0,Trip Completed,2016-12-07 21:29:00,2016-12-07 22:10:00,21,Night,41.0
2662,Airport,256.0,Trip Completed,2016-12-07 23:22:00,2016-07-13 00:12:32,23,Night,51.0
2959,Airport,256.0,Trip Completed,2016-07-13 06:40:58,2016-07-13 07:37:12,6,Morning,56.0
4747,City,256.0,Trip Completed,2016-07-14 15:10:47,2016-07-14 16:12:19,15,AfternNoon,62.0
5481,City,256.0,Trip Completed,2016-07-15 04:48:19,2016-07-15 05:31:32,4,Early Morning,43.0
6089,City,256.0,Trip Completed,2016-07-15 14:36:44,2016-07-15 15:36:20,14,AfternNoon,60.0
1310,City,257.0,Trip Completed,2016-11-07 22:45:00,2016-11-07 23:36:00,22,Night,51.0
1497,City,257.0,Trip Completed,2016-12-07 05:34:00,2016-12-07 06:45:00,5,Morning,71.0
3154,City,257.0,Trip Completed,2016-07-13 09:06:18,2016-07-13 10:18:32,9,Morning,72.0
3263,Airport,257.0,Trip Completed,2016-07-13 10:21:25,2016-07-13 11:35:02,10,Morning,74.0
4377,City,257.0,Trip Completed,2016-07-14 07:46:59,2016-07-14 08:10:56,7,Morning,24.0
6158,Airport,257.0,Trip Completed,2016-07-15 16:34:16,2016-07-15 17:50:14,16,Evening,76.0
6471,Airport,257.0,Trip Completed,2016-07-15 20:17:06,2016-07-15 21:31:02,20,Night,74.0
6719,City,257.0,Trip Completed,2016-07-15 23:17:35,2016-07-15 23:49:25,23,Night,32.0
663,Airport,258.0,Trip Completed,2016-11-07 12:58:00,2016-11-07 13:50:00,12,AfternNoon,52.0
1059,Airport,258.0,Trip Completed,2016-11-07 19:49:00,2016-11-07 21:03:00,19,Evening,74.0
1279,City,258.0,Trip Completed,2016-11-07 22:11:00,2016-11-07 22:36:00,22,Night,25.0
2683,City,258.0,Trip Completed,2016-12-07 00:11:00,2016-12-07 00:52:00,0,Early Morning,41.0
1940,Airport,258.0,Trip Completed,2016-12-07 11:20:00,2016-12-07 12:37:00,11,Morning,77.0
3420,City,258.0,Trip Completed,2016-07-13 15:41:05,2016-07-13 16:19:11,15,AfternNoon,38.0
3905,City,258.0,Trip Completed,2016-07-13 22:06:13,2016-07-13 22:48:54,22,Night,43.0
4665,City,258.0,Trip Completed,2016-07-14 12:21:00,2016-07-14 13:13:27,12,AfternNoon,52.0
5970,City,258.0,Trip Completed,2016-07-15 11:03:10,2016-07-15 12:00:31,11,Morning,57.0
6232,City,258.0,Trip Completed,2016-07-15 17:44:41,2016-07-15 18:52:00,17,Evening,67.0
694,City,259.0,Trip Completed,2016-11-07 13:46:00,2016-11-07 14:29:00,13,AfternNoon,43.0
1515,City,259.0,Trip Completed,2016-12-07 05:45:00,2016-12-07 06:20:00,5,Morning,35.0
1581,Airport,259.0,Trip Completed,2016-12-07 06:27:00,2016-12-07 07:27:00,6,Morning,60.0
3006,City,259.0,Trip Completed,2016-07-13 07:14:14,2016-07-13 08:29:02,7,Morning,75.0
3271,Airport,259.0,Trip Completed,2016-07-13 10:28:11,2016-07-13 11:42:50,10,Morning,75.0
4879,Airport,259.0,Trip Completed,2016-07-14 17:49:21,2016-07-14 18:35:46,17,Evening,46.0
5276,City,259.0,Trip Completed,2016-07-14 21:35:46,2016-07-14 22:47:26,21,Night,72.0
6658,Airport,259.0,Trip Completed,2016-07-15 22:15:02,2016-07-15 23:12:18,22,Night,57.0
394,Airport,260.0,Trip Completed,2016-11-07 08:22:00,2016-11-07 08:59:00,8,Morning,37.0
1442,Airport,260.0,Trip Completed,2016-12-07 04:49:00,2016-12-07 05:42:00,4,Early Morning,53.0
3274,Airport,260.0,Trip Completed,2016-07-13 10:36:59,2016-07-13 11:35:02,10,Morning,58.0
5051,Airport,260.0,Trip Completed,2016-07-14 19:21:59,2016-07-14 20:14:02,19,Evening,52.0
5345,Airport,260.0,Trip Completed,2016-07-14 22:43:48,2016-07-14 23:40:58,22,Night,57.0
6499,City,260.0,Trip Completed,2016-07-15 20:35:13,2016-07-15 21:17:15,20,Night,42.0
273,Airport,261.0,Trip Completed,2016-11-07 06:51:00,2016-11-07 07:55:00,6,Morning,64.0
794,City,261.0,Trip Completed,2016-11-07 17:04:00,2016-11-07 17:52:00,17,Evening,48.0
1044,City,261.0,Trip Completed,2016-11-07 19:35:00,2016-11-07 20:18:00,19,Evening,43.0
1629,Airport,261.0,Trip Completed,2016-12-07 07:04:00,2016-12-07 07:55:00,7,Morning,51.0
2050,Airport,261.0,Trip Completed,2016-12-07 14:50:00,2016-12-07 15:37:00,14,AfternNoon,47.0
2209,City,261.0,Trip Completed,2016-12-07 17:55:00,2016-12-07 18:40:00,17,Evening,45.0
2953,City,261.0,Trip Completed,2016-07-13 06:39:32,2016-07-13 07:55:18,6,Morning,76.0
3508,City,261.0,Trip Completed,2016-07-13 17:41:23,2016-07-13 18:46:32,17,Evening,65.0
4674,City,261.0,Trip Completed,2016-07-14 12:37:09,2016-07-14 13:21:51,12,AfternNoon,45.0
5786,City,261.0,Trip Completed,2016-07-15 08:30:58,2016-07-15 09:32:17,8,Morning,61.0
6017,Airport,261.0,Trip Completed,2016-07-15 12:38:02,2016-07-15 13:49:54,12,AfternNoon,72.0
6613,City,261.0,Trip Completed,2016-07-15 21:46:33,2016-07-15 22:26:15,21,Night,40.0
361,City,262.0,Trip Completed,2016-11-07 08:05:00,2016-11-07 08:48:00,8,Morning,43.0
1101,City,262.0,Trip Completed,2016-11-07 20:07:00,2016-11-07 21:01:00,20,Night,54.0
1272,Airport,262.0,Trip Completed,2016-11-07 22:00:00,2016-11-07 22:56:00,22,Night,56.0
2106,City,262.0,Trip Completed,2016-12-07 16:14:00,2016-12-07 16:55:00,16,Evening,41.0
2584,Airport,262.0,Trip Completed,2016-12-07 21:43:00,2016-12-07 22:36:00,21,Night,53.0
3305,City,262.0,Trip Completed,2016-07-13 11:53:29,2016-07-13 12:50:46,11,Morning,57.0
4733,City,262.0,Trip Completed,2016-07-14 14:26:10,2016-07-14 15:21:15,14,AfternNoon,55.0
6124,Airport,262.0,Trip Completed,2016-07-15 15:30:45,2016-07-15 16:07:30,15,AfternNoon,37.0
751,Airport,263.0,Trip Completed,2016-11-07 16:00:00,2016-11-07 16:33:00,16,Evening,33.0
992,City,263.0,Trip Completed,2016-11-07 19:00:00,2016-11-07 20:12:00,19,Evening,72.0
1247,Airport,263.0,Trip Completed,2016-11-07 21:51:00,2016-11-07 22:47:00,21,Night,56.0
1465,City,263.0,Trip Completed,2016-12-07 04:59:00,2016-12-07 06:17:00,4,Early Morning,78.0
1686,City,263.0,Trip Completed,2016-12-07 07:49:00,2016-12-07 09:02:00,7,Morning,73.0
2642,City,263.0,Trip Completed,2016-12-07 22:33:00,2016-12-07 23:34:00,22,Night,61.0
2907,Airport,263.0,Trip Completed,2016-07-13 06:05:43,2016-07-13 07:11:55,6,Morning,66.0
3408,City,263.0,Trip Completed,2016-07-13 15:27:17,2016-07-13 16:17:36,15,AfternNoon,50.0
4488,City,263.0,Trip Completed,2016-07-14 08:59:00,2016-07-14 09:34:51,8,Morning,36.0
6470,City,263.0,Trip Completed,2016-07-15 20:17:05,2016-07-15 21:16:02,20,Night,59.0
5,Airport,264.0,Trip Completed,2016-11-07 00:36:00,2016-11-07 01:35:00,0,Early Morning,59.0
374,Airport,264.0,Trip Completed,2016-11-07 08:10:00,2016-11-07 09:03:00,8,Morning,53.0
721,City,264.0,Trip Completed,2016-11-07 14:56:00,2016-11-07 15:46:00,14,AfternNoon,50.0
1130,City,264.0,Trip Completed,2016-11-07 20:27:00,2016-11-07 21:42:00,20,Night,75.0
2449,Airport,264.0,Trip Completed,2016-12-07 20:26:00,2016-12-07 21:15:00,20,Night,49.0
3755,Airport,264.0,Trip Completed,2016-07-13 20:33:45,2016-07-13 21:34:37,20,Night,61.0
4521,City,264.0,Trip Completed,2016-07-14 09:15:54,2016-07-14 10:32:27,9,Morning,77.0
4977,City,264.0,Trip Completed,2016-07-14 18:44:08,2016-07-14 19:24:02,18,Evening,40.0
94,City,265.0,Trip Completed,2016-11-07 04:59:00,2016-11-07 05:58:00,4,Early Morning,59.0
1197,City,265.0,Trip Completed,2016-11-07 21:11:00,2016-11-07 22:01:00,21,Night,50.0
1633,Airport,265.0,Trip Completed,2016-12-07 07:07:00,2016-12-07 08:07:00,7,Morning,60.0
1930,City,265.0,Trip Completed,2016-12-07 11:14:00,2016-12-07 12:13:00,11,Morning,59.0
6451,City,265.0,Trip Completed,2016-07-15 20:07:23,2016-07-15 21:05:28,20,Night,58.0
389,City,266.0,Trip Completed,2016-11-07 08:20:00,2016-11-07 09:17:00,8,Morning,57.0
712,Airport,266.0,Trip Completed,2016-11-07 14:31:00,2016-11-07 15:01:00,14,AfternNoon,30.0
972,Airport,266.0,Trip Completed,2016-11-07 18:52:00,2016-11-07 19:44:00,18,Evening,52.0
1811,City,266.0,Trip Completed,2016-12-07 09:14:00,2016-12-07 10:07:00,9,Morning,53.0
2126,City,266.0,Trip Completed,2016-12-07 16:52:00,2016-12-07 18:02:00,16,Evening,70.0
3383,City,266.0,Trip Completed,2016-07-13 14:26:01,2016-07-13 15:07:07,14,AfternNoon,41.0
3594,City,266.0,Trip Completed,2016-07-13 18:31:35,2016-07-13 19:39:13,18,Evening,68.0
4337,City,266.0,Trip Completed,2016-07-14 07:10:55,2016-07-14 07:42:17,7,Morning,31.0
4694,Airport,266.0,Trip Completed,2016-07-14 13:01:58,2016-07-14 13:38:15,13,AfternNoon,36.0
5891,Airport,266.0,Trip Completed,2016-07-15 09:37:46,2016-07-15 10:34:23,9,Morning,57.0
6035,Airport,266.0,Trip Completed,2016-07-15 12:59:50,2016-07-15 13:51:26,12,AfternNoon,52.0
2604,City,267.0,Trip Completed,2016-12-07 22:05:00,2016-12-07 22:51:00,22,Night,46.0
2761,City,267.0,Trip Completed,2016-07-13 03:55:10,2016-07-13 05:06:41,3,Early Morning,72.0
3496,Airport,267.0,Trip Completed,2016-07-13 17:37:32,2016-07-13 18:33:37,17,Evening,56.0
4950,City,267.0,Trip Completed,2016-07-14 18:29:55,2016-07-14 19:24:59,18,Evening,55.0
6762,Airport,267.0,Trip Completed,2016-07-15 00:07:29,2016-07-15 00:52:50,0,Early Morning,45.0
5825,Airport,267.0,Trip Completed,2016-07-15 08:54:52,2016-07-15 09:52:31,8,Morning,58.0
251,Airport,268.0,Trip Completed,2016-11-07 06:36:00,2016-11-07 07:08:00,6,Morning,32.0
618,City,268.0,Trip Completed,2016-11-07 12:01:00,2016-11-07 13:03:00,12,AfternNoon,62.0
1595,Airport,268.0,Trip Completed,2016-12-07 06:34:00,2016-12-07 07:10:00,6,Morning,36.0
2087,Airport,268.0,Trip Completed,2016-12-07 15:49:00,2016-12-07 16:56:00,15,AfternNoon,67.0
3334,Airport,268.0,Trip Completed,2016-07-13 12:35:31,2016-07-13 13:30:18,12,AfternNoon,55.0
3950,City,268.0,Trip Completed,2016-07-13 22:41:50,2016-07-13 23:34:24,22,Night,53.0
4378,City,268.0,Trip Completed,2016-07-14 07:36:48,2016-07-14 08:22:15,7,Morning,45.0
4714,City,268.0,Trip Completed,2016-07-14 13:30:24,2016-07-14 14:04:20,13,AfternNoon,34.0
4777,City,268.0,Trip Completed,2016-07-14 16:21:08,2016-07-14 16:52:28,16,Evening,31.0
5619,Airport,268.0,Trip Completed,2016-07-15 06:30:21,2016-07-15 07:39:36,6,Morning,69.0
6649,Airport,268.0,Trip Completed,2016-07-15 22:07:56,2016-07-15 23:23:44,22,Night,76.0
596,City,269.0,Trip Completed,2016-11-07 11:30:00,2016-11-07 12:28:00,11,Morning,58.0
910,Airport,269.0,Trip Completed,2016-11-07 18:21:00,2016-11-07 19:01:00,18,Evening,40.0
1751,Airport,269.0,Trip Completed,2016-12-07 08:39:00,2016-12-07 09:29:00,8,Morning,50.0
1952,City,269.0,Trip Completed,2016-12-07 11:30:00,2016-12-07 12:21:00,11,Morning,51.0
2814,City,269.0,Trip Completed,2016-07-13 05:09:48,2016-07-13 06:08:39,5,Morning,59.0
3425,City,269.0,Trip Completed,2016-07-13 15:52:00,2016-07-13 16:23:36,15,AfternNoon,32.0
4525,Airport,269.0,Trip Completed,2016-07-14 09:27:27,2016-07-14 10:18:27,9,Morning,51.0
4661,City,269.0,Trip Completed,2016-07-14 12:20:51,2016-07-14 12:57:06,12,AfternNoon,36.0
5533,City,269.0,Trip Completed,2016-07-15 05:20:37,2016-07-15 06:25:46,5,Morning,65.0
6101,City,269.0,Trip Completed,2016-07-15 14:52:02,2016-07-15 16:03:55,14,AfternNoon,72.0
95,Airport,270.0,Trip Completed,2016-11-07 04:54:00,2016-11-07 06:03:00,4,Early Morning,69.0
944,City,270.0,Trip Completed,2016-11-07 18:35:00,2016-11-07 19:09:00,18,Evening,34.0
1066,Airport,270.0,Trip Completed,2016-11-07 19:58:00,2016-11-07 20:51:00,19,Evening,53.0
1592,City,270.0,Trip Completed,2016-12-07 06:37:00,2016-12-07 07:48:00,6,Morning,71.0
2461,Airport,270.0,Trip Completed,2016-12-07 20:32:00,2016-12-07 21:32:00,20,Night,60.0
3039,Airport,270.0,Trip Completed,2016-07-13 07:34:49,2016-07-13 08:14:35,7,Morning,40.0
3768,City,270.0,Trip Completed,2016-07-13 20:39:10,2016-07-13 21:24:14,20,Night,45.0
4277,City,270.0,Trip Completed,2016-07-14 06:22:48,2016-07-14 07:19:20,6,Morning,57.0
4658,City,270.0,Trip Completed,2016-07-14 12:08:47,2016-07-14 13:05:45,12,AfternNoon,57.0
6111,City,270.0,Trip Completed,2016-07-15 15:03:22,2016-07-15 16:15:36,15,AfternNoon,72.0
559,City,271.0,Trip Completed,2016-11-07 10:14:00,2016-11-07 11:03:00,10,Morning,49.0
860,City,271.0,Trip Completed,2016-11-07 17:56:00,2016-11-07 18:39:00,17,Evening,43.0
1724,City,271.0,Trip Completed,2016-12-07 08:19:00,2016-12-07 09:27:00,8,Morning,68.0
4409,City,271.0,Trip Completed,2016-07-14 08:10:55,2016-07-14 09:17:44,8,Morning,67.0
5534,City,271.0,Trip Completed,2016-07-15 05:20:08,2016-07-15 05:54:26,5,Morning,34.0
5908,Airport,271.0,Trip Completed,2016-07-15 09:56:21,2016-07-15 11:08:19,9,Morning,72.0
597,Airport,272.0,Trip Completed,2016-11-07 11:30:00,2016-11-07 12:12:00,11,Morning,42.0
1417,City,272.0,Trip Completed,2016-12-07 03:37:00,2016-12-07 04:09:00,3,Early Morning,32.0
1714,Airport,272.0,Trip Completed,2016-12-07 08:14:00,2016-12-07 09:22:00,8,Morning,68.0
1919,City,272.0,Trip Completed,2016-12-07 10:59:00,2016-12-07 12:13:00,10,Morning,74.0
3256,Airport,272.0,Trip Completed,2016-07-13 10:08:03,2016-07-13 10:48:29,10,Morning,40.0
5286,City,272.0,Trip Completed,2016-07-14 21:40:48,2016-07-14 22:28:36,21,Night,48.0
5526,City,272.0,Trip Completed,2016-07-15 05:19:00,2016-07-15 06:13:40,5,Morning,55.0
5905,Airport,272.0,Trip Completed,2016-07-15 09:51:06,2016-07-15 10:29:06,9,Morning,38.0
6231,Airport,272.0,Trip Completed,2016-07-15 17:45:25,2016-07-15 18:24:44,17,Evening,39.0
258,Airport,273.0,Trip Completed,2016-11-07 06:36:00,2016-11-07 07:19:00,6,Morning,43.0
723,City,273.0,Trip Completed,2016-11-07 15:03:00,2016-11-07 15:54:00,15,AfternNoon,51.0
930,City,273.0,Trip Completed,2016-11-07 18:27:00,2016-11-07 19:08:00,18,Evening,41.0
1498,City,273.0,Trip Completed,2016-12-07 05:30:00,2016-12-07 06:15:00,5,Morning,45.0
2553,Airport,273.0,Trip Completed,2016-12-07 21:23:00,2016-12-07 22:44:00,21,Night,81.0
3777,Airport,273.0,Trip Completed,2016-07-13 20:47:31,2016-07-13 21:28:07,20,Night,41.0
3914,City,273.0,Trip Completed,2016-07-13 22:09:53,2016-07-13 22:40:43,22,Night,31.0
4114,City,273.0,Trip Completed,2016-07-14 04:04:43,2016-07-14 04:42:17,4,Early Morning,38.0
5703,Airport,273.0,Trip Completed,2016-07-15 07:27:53,2016-07-15 08:23:13,7,Morning,55.0
5888,City,273.0,Trip Completed,2016-07-15 09:38:06,2016-07-15 10:35:38,9,Morning,58.0
6042,Airport,273.0,Trip Completed,2016-07-15 13:09:43,2016-07-15 14:30:50,13,AfternNoon,81.0
6150,Airport,273.0,Trip Completed,2016-07-15 16:21:43,2016-07-15 17:20:32,16,Evening,59.0
410,City,274.0,Trip Completed,2016-11-07 08:34:00,2016-11-07 09:25:00,8,Morning,51.0
610,Airport,274.0,Trip Completed,2016-11-07 11:49:00,2016-11-07 12:58:00,11,Morning,69.0
719,Airport,274.0,Trip Completed,2016-11-07 14:52:00,2016-11-07 15:32:00,14,AfternNoon,40.0
1060,City,274.0,Trip Completed,2016-11-07 19:50:00,2016-11-07 20:48:00,19,Evening,58.0
1929,City,274.0,Trip Completed,2016-12-07 11:18:00,2016-12-07 12:16:00,11,Morning,58.0
2101,City,274.0,Trip Completed,2016-12-07 16:10:00,2016-12-07 17:10:00,16,Evening,60.0
2282,City,274.0,Trip Completed,2016-12-07 18:42:00,2016-12-07 19:45:00,18,Evening,63.0
3190,City,274.0,Trip Completed,2016-07-13 09:28:16,2016-07-13 10:44:23,9,Morning,76.0
3412,City,274.0,Trip Completed,2016-07-13 15:26:37,2016-07-13 16:04:48,15,AfternNoon,38.0
3725,City,274.0,Trip Completed,2016-07-13 20:00:58,2016-07-13 21:13:37,20,Night,73.0
4612,City,274.0,Trip Completed,2016-07-14 10:41:28,2016-07-14 11:31:43,10,Morning,50.0
5033,Airport,274.0,Trip Completed,2016-07-14 19:16:11,2016-07-14 20:06:00,19,Evening,50.0
5764,City,274.0,Trip Completed,2016-07-15 08:17:31,2016-07-15 09:01:46,8,Morning,44.0
6750,Airport,274.0,Trip Completed,2016-07-15 23:51:42,2016-07-16 00:49:54,23,Night,58.0
314,Airport,275.0,Trip Completed,2016-11-07 07:28:00,2016-11-07 08:15:00,7,Morning,47.0
757,Airport,275.0,Trip Completed,2016-11-07 16:01:00,2016-11-07 16:52:00,16,Evening,51.0
2123,City,275.0,Trip Completed,2016-12-07 16:45:00,2016-12-07 17:40:00,16,Evening,55.0
2824,City,275.0,Trip Completed,2016-07-13 05:10:28,2016-07-13 06:29:18,5,Morning,79.0
3445,Airport,275.0,Trip Completed,2016-07-13 16:39:52,2016-07-13 17:22:26,16,Evening,43.0
3690,Airport,275.0,Trip Completed,2016-07-13 19:43:33,2016-07-13 20:48:13,19,Evening,65.0
5440,Airport,275.0,Trip Completed,2016-07-15 03:04:32,2016-07-15 04:04:20,3,Early Morning,60.0
6090,Airport,275.0,Trip Completed,2016-07-15 14:31:47,2016-07-15 15:09:22,14,AfternNoon,38.0
303,Airport,276.0,Trip Completed,2016-11-07 07:19:00,2016-11-07 08:01:00,7,Morning,42.0
560,Airport,276.0,Trip Completed,2016-11-07 10:16:00,2016-11-07 11:25:00,10,Morning,69.0
1319,City,276.0,Trip Completed,2016-11-07 22:48:00,2016-11-07 23:43:00,22,Night,55.0
1493,Airport,276.0,Trip Completed,2016-12-07 05:28:00,2016-12-07 06:22:00,5,Morning,54.0
1662,City,276.0,Trip Completed,2016-12-07 07:27:00,2016-12-07 08:32:00,7,Morning,65.0
2020,City,276.0,Trip Completed,2016-12-07 13:40:00,2016-12-07 14:37:00,13,AfternNoon,57.0
2407,City,276.0,Trip Completed,2016-12-07 19:57:00,2016-12-07 20:47:00,19,Evening,50.0
2818,Airport,276.0,Trip Completed,2016-07-13 05:05:59,2016-07-13 05:37:28,5,Morning,31.0
3827,City,276.0,Trip Completed,2016-07-13 21:10:35,2016-07-13 22:09:18,21,Night,59.0
4421,City,276.0,Trip Completed,2016-07-14 08:16:58,2016-07-14 09:20:40,8,Morning,64.0
5673,Airport,276.0,Trip Completed,2016-07-15 07:05:19,2016-07-15 07:39:49,7,Morning,34.0
6372,Airport,276.0,Trip Completed,2016-07-15 19:09:35,2016-07-15 19:37:24,19,Evening,28.0
6563,City,276.0,Trip Completed,2016-07-15 21:03:48,2016-07-15 22:21:22,21,Night,78.0
579,City,277.0,Trip Completed,2016-11-07 11:04:00,2016-11-07 12:02:00,11,Morning,58.0
689,City,277.0,Trip Completed,2016-11-07 13:45:00,2016-11-07 14:19:00,13,AfternNoon,34.0
724,Airport,277.0,Trip Completed,2016-11-07 15:06:00,2016-11-07 15:42:00,15,AfternNoon,36.0
1499,City,277.0,Trip Completed,2016-12-07 05:30:00,2016-12-07 06:18:00,5,Morning,48.0
3960,Airport,277.0,Trip Completed,2016-07-13 22:52:41,2016-07-13 23:33:44,22,Night,41.0
4919,Airport,277.0,Trip Completed,2016-07-14 18:16:47,2016-07-14 18:54:51,18,Evening,38.0
